timestamp,ch1_bias,ch1_derivedPk,ch1_direct,ch1_directRMS,ch1_velocityPk,ch1_velocityRMS,ch2_bias,ch2_derivedPk,ch2_direct,ch2_directRMS,ch2_velocityPk,ch2_velocityRMS,status,volts
2/13/2025 12:20,-11.982,0.239,0.742,0.169,0.062,0.018,-11.982,0.239,0.742,0.169,0.062,0.018,faulted_bearing,45
2/13/2025 12:20,-11.982,0.131,0.718,0.092,0.064,0.014,-11.982,0.131,0.718,0.092,0.064,0.014,faulted_bearing,45
2/13/2025 12:20,-11.981,0.229,0.587,0.162,0.05,0.019,-11.981,0.229,0.587,0.162,0.05,0.019,faulted_bearing,45
2/13/2025 12:20,-11.981,0.127,0.743,0.09,0.063,0.012,-11.981,0.127,0.743,0.09,0.063,0.012,faulted_bearing,45
2/13/2025 12:20,-11.981,0.231,0.618,0.164,0.053,0.018,-11.981,0.231,0.618,0.164,0.053,0.018,faulted_bearing,45
2/13/2025 12:20,-11.981,0.139,0.59,0.098,0.05,0.014,-11.981,0.139,0.59,0.098,0.05,0.014,faulted_bearing,45
2/13/2025 12:20,-11.981,0.25,0.715,0.177,0.061,0.017,-11.981,0.25,0.715,0.177,0.061,0.017,faulted_bearing,45
2/13/2025 12:20,-11.981,0.105,0.621,0.075,0.052,0.013,-11.981,0.105,0.621,0.075,0.052,0.013,faulted_bearing,45
2/13/2025 12:20,-11.981,0.228,0.804,0.161,0.065,0.018,-11.981,0.228,0.804,0.161,0.065,0.018,faulted_bearing,45
2/13/2025 12:20,-11.981,0.144,0.616,0.102,0.052,0.02,-11.981,0.144,0.616,0.102,0.052,0.02,faulted_bearing,45
2/13/2025 12:20,-11.981,0.21,0.774,0.149,0.066,0.013,-11.981,0.21,0.774,0.149,0.066,0.013,faulted_bearing,45
2/13/2025 12:20,-11.981,0.122,0.608,0.086,0.052,0.015,-11.981,0.122,0.608,0.086,0.052,0.015,faulted_bearing,45
2/13/2025 12:21,-11.981,0.136,0.789,0.096,0.068,0.02,-11.981,0.136,0.789,0.096,0.068,0.02,faulted_bearing,45
2/13/2025 12:21,-11.981,0.216,0.641,0.153,0.054,0.014,-11.981,0.216,0.641,0.153,0.054,0.014,faulted_bearing,45
2/13/2025 12:21,-11.981,0.253,0.725,0.179,0.063,0.012,-11.981,0.253,0.725,0.179,0.063,0.012,faulted_bearing,45
2/13/2025 12:21,-11.981,0.114,0.717,0.081,0.054,0.018,-11.981,0.114,0.717,0.081,0.054,0.018,faulted_bearing,45
2/13/2025 12:21,-11.981,0.139,0.607,0.098,0.05,0.013,-11.981,0.139,0.607,0.098,0.05,0.013,faulted_bearing,45
2/13/2025 12:21,-11.981,0.253,0.76,0.179,0.065,0.017,-11.981,0.253,0.76,0.179,0.065,0.017,faulted_bearing,45
2/13/2025 12:21,-11.981,0.164,0.581,0.116,0.063,0.014,-11.981,0.164,0.581,0.116,0.063,0.014,faulted_bearing,45
2/13/2025 12:21,-11.981,0.139,0.816,0.098,0.049,0.018,-11.981,0.139,0.816,0.098,0.049,0.018,faulted_bearing,45
2/13/2025 12:21,-11.981,0.227,0.618,0.16,0.066,0.018,-11.981,0.227,0.618,0.16,0.066,0.018,faulted_bearing,45
2/13/2025 12:21,-11.981,0.116,0.61,0.082,0.052,0.012,-11.981,0.116,0.61,0.082,0.052,0.012,faulted_bearing,45
2/13/2025 12:22,-11.981,0.207,0.602,0.146,0.054,0.014,-11.981,0.207,0.602,0.146,0.054,0.014,faulted_bearing,45
2/13/2025 12:22,-11.981,0.208,0.836,0.147,0.065,0.019,-11.981,0.208,0.836,0.147,0.065,0.019,faulted_bearing,45
2/13/2025 12:22,-11.981,0.138,0.59,0.098,0.05,0.013,-11.981,0.138,0.59,0.098,0.05,0.013,faulted_bearing,45
2/13/2025 12:22,-11.981,0.23,0.596,0.163,0.051,0.018,-11.981,0.23,0.596,0.163,0.051,0.018,faulted_bearing,45
2/13/2025 12:22,-11.981,0.106,0.779,0.075,0.052,0.013,-11.981,0.106,0.779,0.075,0.052,0.013,faulted_bearing,45
2/13/2025 12:22,-11.981,0.138,0.588,0.097,0.067,0.018,-11.981,0.138,0.588,0.097,0.067,0.018,faulted_bearing,45
2/13/2025 12:22,-11.981,0.237,0.775,0.167,0.05,0.014,-11.981,0.237,0.775,0.167,0.05,0.014,faulted_bearing,45
2/13/2025 12:22,-11.981,0.113,0.605,0.08,0.066,0.012,-11.981,0.113,0.605,0.08,0.066,0.012,faulted_bearing,45
2/13/2025 12:22,-11.981,0.219,0.721,0.155,0.051,0.018,-11.981,0.219,0.721,0.155,0.051,0.018,faulted_bearing,45
2/13/2025 12:22,-11.981,0.224,0.617,0.159,0.063,0.018,-11.981,0.224,0.617,0.159,0.063,0.018,faulted_bearing,45
2/13/2025 12:22,-11.981,0.127,0.779,0.09,0.065,0.012,-11.981,0.127,0.779,0.09,0.065,0.012,faulted_bearing,45
2/13/2025 12:22,-11.981,0.222,0.803,0.157,0.05,0.014,-11.981,0.222,0.803,0.157,0.05,0.014,faulted_bearing,45
2/13/2025 12:23,-11.981,0.139,0.59,0.099,0.062,0.019,-11.981,0.139,0.59,0.099,0.062,0.019,faulted_bearing,45
2/13/2025 12:23,-11.981,0.12,0.748,0.085,0.051,0.014,-11.981,0.12,0.748,0.085,0.051,0.014,faulted_bearing,45
2/13/2025 12:23,-11.981,0.225,0.603,0.159,0.051,0.018,-11.981,0.225,0.603,0.159,0.051,0.018,faulted_bearing,45
2/13/2025 12:23,-11.981,0.227,0.603,0.161,0.063,0.018,-11.981,0.227,0.603,0.161,0.063,0.018,faulted_bearing,45
2/13/2025 12:23,-11.981,0.112,0.793,0.079,0.063,0.013,-11.981,0.112,0.793,0.079,0.063,0.013,faulted_bearing,45
2/13/2025 12:23,-11.982,0.24,0.78,0.17,0.052,0.012,-11.982,0.24,0.78,0.17,0.052,0.012,faulted_bearing,45
2/13/2025 12:23,-11.981,0.158,0.575,0.112,0.067,0.018,-11.981,0.158,0.575,0.112,0.067,0.018,faulted_bearing,45
2/13/2025 12:23,-11.981,0.16,0.604,0.113,0.051,0.021,-11.981,0.16,0.604,0.113,0.051,0.021,faulted_bearing,45
2/13/2025 12:23,-11.982,0.224,0.795,0.158,0.052,0.012,-11.982,0.224,0.795,0.158,0.052,0.012,faulted_bearing,45
2/13/2025 12:23,-11.982,0.237,0.785,0.168,0.063,0.018,-11.982,0.237,0.785,0.168,0.063,0.018,faulted_bearing,45
2/13/2025 12:23,-11.981,0.13,0.588,0.092,0.065,0.014,-11.981,0.13,0.588,0.092,0.065,0.014,faulted_bearing,45
2/13/2025 12:23,-11.981,0.115,0.593,0.082,0.049,0.019,-11.981,0.115,0.593,0.082,0.049,0.019,faulted_bearing,45
2/13/2025 12:24,-11.982,0.237,0.711,0.167,0.058,0.013,-11.982,0.237,0.711,0.167,0.058,0.013,faulted_bearing,45
2/13/2025 12:24,-11.981,0.283,0.795,0.2,0.051,0.019,-11.981,0.283,0.795,0.2,0.051,0.019,faulted_bearing,45
2/13/2025 12:24,-11.982,0.123,0.573,0.087,0.064,0.014,-11.982,0.123,0.573,0.087,0.064,0.014,faulted_bearing,45
2/13/2025 12:24,-11.982,0.241,0.754,0.171,0.051,0.013,-11.982,0.241,0.754,0.171,0.051,0.013,faulted_bearing,45
2/13/2025 12:24,-11.982,0.151,0.602,0.107,0.065,0.018,-11.982,0.151,0.602,0.107,0.065,0.018,faulted_bearing,45
2/13/2025 12:24,-11.982,0.132,0.816,0.093,0.051,0.014,-11.982,0.132,0.816,0.093,0.051,0.014,faulted_bearing,45
2/13/2025 12:24,-11.982,0.231,0.61,0.164,0.067,0.013,-11.982,0.231,0.61,0.164,0.067,0.013,faulted_bearing,45
2/13/2025 12:24,-11.982,0.222,0.757,0.157,0.051,0.018,-11.982,0.222,0.757,0.157,0.051,0.018,faulted_bearing,45
2/13/2025 12:24,-11.982,0.147,0.603,0.104,0.054,0.018,-11.982,0.147,0.603,0.104,0.054,0.018,faulted_bearing,45
2/13/2025 12:24,-11.982,0.208,0.777,0.147,0.064,0.013,-11.982,0.208,0.777,0.147,0.064,0.013,faulted_bearing,45
2/13/2025 12:24,-11.982,0.122,0.606,0.086,0.069,0.019,-11.982,0.122,0.606,0.086,0.069,0.019,faulted_bearing,45
2/13/2025 12:24,-11.982,0.236,0.767,0.167,0.05,0.012,-11.982,0.236,0.767,0.167,0.05,0.012,faulted_bearing,45
2/13/2025 12:24,-11.982,0.162,0.762,0.115,0.062,0.018,-11.982,0.162,0.762,0.115,0.062,0.018,faulted_bearing,45
2/13/2025 12:24,-11.982,0.116,0.597,0.082,0.051,0.015,-11.982,0.116,0.597,0.082,0.051,0.015,faulted_bearing,45
2/13/2025 12:25,-11.982,0.208,0.652,0.147,0.064,0.013,-11.982,0.208,0.652,0.147,0.064,0.013,faulted_bearing,45
2/13/2025 12:25,-11.982,0.237,0.75,0.167,0.051,0.018,-11.982,0.237,0.75,0.167,0.051,0.018,faulted_bearing,45
2/13/2025 12:25,-11.981,0.122,0.778,0.086,0.054,0.013,-11.981,0.122,0.778,0.086,0.054,0.013,faulted_bearing,45
2/13/2025 12:25,-11.982,0.234,0.613,0.165,0.064,0.019,-11.982,0.234,0.613,0.165,0.064,0.019,faulted_bearing,45
2/13/2025 12:25,-11.981,0.109,0.728,0.077,0.051,0.014,-11.981,0.109,0.728,0.077,0.051,0.014,faulted_bearing,45
2/13/2025 12:25,-11.981,0.176,0.598,0.125,0.062,0.013,-11.981,0.176,0.598,0.125,0.062,0.013,faulted_bearing,45
2/13/2025 12:25,-11.982,0.246,0.716,0.174,0.052,0.017,-11.982,0.246,0.716,0.174,0.052,0.017,faulted_bearing,45
2/13/2025 12:25,-11.982,0.131,0.579,0.092,0.063,0.018,-11.982,0.131,0.579,0.092,0.063,0.018,faulted_bearing,45
2/13/2025 12:25,-11.982,0.218,0.744,0.154,0.052,0.012,-11.982,0.218,0.744,0.154,0.052,0.012,faulted_bearing,45
2/13/2025 12:25,-11.982,0.141,0.771,0.1,0.062,0.018,-11.982,0.141,0.771,0.1,0.062,0.018,faulted_bearing,45
2/13/2025 12:25,-11.982,0.214,0.589,0.151,0.052,0.013,-11.982,0.214,0.589,0.151,0.052,0.013,faulted_bearing,45
2/13/2025 12:25,-11.982,0.139,0.785,0.099,0.064,0.013,-11.982,0.139,0.785,0.099,0.064,0.013,faulted_bearing,45
2/13/2025 12:25,-11.982,0.126,0.785,0.089,0.069,0.018,-11.982,0.126,0.785,0.089,0.069,0.018,faulted_bearing,45
2/13/2025 12:25,-11.982,0.21,0.591,0.149,0.05,0.02,-11.982,0.21,0.591,0.149,0.05,0.02,faulted_bearing,45
2/13/2025 12:26,-11.982,0.207,0.783,0.146,0.064,0.014,-11.982,0.207,0.783,0.146,0.064,0.014,faulted_bearing,45
2/13/2025 12:26,-11.982,0.114,0.586,0.081,0.05,0.02,-11.982,0.114,0.586,0.081,0.05,0.02,faulted_bearing,45
2/13/2025 12:26,-11.982,0.208,0.819,0.147,0.066,0.017,-11.982,0.208,0.819,0.147,0.066,0.017,faulted_bearing,45
2/13/2025 12:26,-11.982,0.137,0.605,0.097,0.053,0.014,-11.982,0.137,0.605,0.097,0.053,0.014,faulted_bearing,45
2/13/2025 12:26,-11.982,0.131,0.6,0.093,0.071,0.021,-11.982,0.131,0.6,0.093,0.071,0.021,faulted_bearing,45
2/13/2025 12:26,-11.982,0.224,0.739,0.159,0.052,0.013,-11.982,0.224,0.739,0.159,0.052,0.013,faulted_bearing,45
2/13/2025 12:26,-11.982,0.13,0.772,0.092,0.065,0.019,-11.982,0.13,0.772,0.092,0.065,0.019,faulted_bearing,45
2/13/2025 12:26,-11.982,0.259,0.543,0.183,0.048,0.014,-11.982,0.259,0.543,0.183,0.048,0.014,faulted_bearing,45
2/13/2025 12:26,-11.982,0.257,0.589,0.182,0.048,0.019,-11.982,0.257,0.589,0.182,0.048,0.019,faulted_bearing,45
2/13/2025 12:26,-11.982,0.214,0.698,0.152,0.068,0.014,-11.982,0.214,0.698,0.152,0.068,0.014,faulted_bearing,45
2/13/2025 12:26,-11.982,0.138,0.765,0.098,0.052,0.019,-11.982,0.138,0.765,0.098,0.052,0.019,faulted_bearing,45
2/13/2025 12:27,-11.982,0.235,0.605,0.166,0.051,0.014,-11.982,0.235,0.605,0.166,0.051,0.014,faulted_bearing,45
2/13/2025 12:27,-11.982,0.127,0.609,0.09,0.05,0.019,-11.982,0.127,0.609,0.09,0.05,0.019,faulted_bearing,45
2/13/2025 12:27,-11.982,0.124,0.618,0.088,0.065,0.018,-11.982,0.124,0.618,0.088,0.065,0.018,faulted_bearing,45
2/13/2025 12:27,-11.983,0.229,0.795,0.162,0.05,0.013,-11.983,0.229,0.795,0.162,0.05,0.013,faulted_bearing,45
2/13/2025 12:27,-11.983,0.241,0.59,0.17,0.065,0.018,-11.983,0.241,0.59,0.17,0.065,0.018,faulted_bearing,45
2/13/2025 12:27,-11.982,0.126,0.556,0.089,0.053,0.013,-11.982,0.126,0.556,0.089,0.053,0.013,faulted_bearing,45
2/13/2025 12:27,-11.982,0.238,0.755,0.168,0.064,0.02,-11.982,0.238,0.755,0.168,0.064,0.02,faulted_bearing,45
2/13/2025 12:27,-11.982,0.16,0.599,0.113,0.063,0.013,-11.982,0.16,0.599,0.113,0.063,0.013,faulted_bearing,45
2/13/2025 12:27,-11.982,0.23,0.752,0.162,0.052,0.019,-11.982,0.23,0.752,0.162,0.052,0.019,faulted_bearing,45
2/13/2025 12:27,-11.982,0.23,0.596,0.163,0.064,0.018,-11.982,0.23,0.596,0.163,0.064,0.018,faulted_bearing,45
2/13/2025 12:27,-11.982,0.118,0.763,0.083,0.066,0.013,-11.982,0.118,0.763,0.083,0.066,0.013,faulted_bearing,45
2/13/2025 12:27,-11.982,0.219,0.594,0.155,0.052,0.019,-11.982,0.219,0.594,0.155,0.052,0.019,faulted_bearing,45
2/13/2025 12:28,-11.982,0.123,0.613,0.087,0.071,0.013,-11.982,0.123,0.613,0.087,0.071,0.013,faulted_bearing,45
2/13/2025 12:28,-11.982,0.252,0.794,0.178,0.064,0.015,-11.982,0.252,0.794,0.178,0.064,0.015,faulted_bearing,45
2/13/2025 12:28,-11.982,0.115,0.609,0.081,0.052,0.019,-11.982,0.115,0.609,0.081,0.052,0.019,faulted_bearing,45
2/13/2025 12:28,-11.982,0.247,0.824,0.175,0.066,0.013,-11.982,0.247,0.824,0.175,0.066,0.013,faulted_bearing,45
2/13/2025 12:28,-11.982,0.133,0.75,0.094,0.063,0.02,-11.982,0.133,0.75,0.094,0.063,0.02,faulted_bearing,45
2/13/2025 12:28,-11.982,0.216,0.603,0.152,0.053,0.013,-11.982,0.216,0.603,0.152,0.053,0.013,faulted_bearing,45
2/13/2025 12:28,-11.982,0.207,0.796,0.147,0.052,0.018,-11.982,0.207,0.796,0.147,0.052,0.018,faulted_bearing,45
2/13/2025 12:28,-11.982,0.132,0.615,0.094,0.065,0.015,-11.982,0.132,0.615,0.094,0.065,0.015,faulted_bearing,45
2/13/2025 12:28,-11.982,0.164,0.766,0.116,0.051,0.013,-11.982,0.164,0.766,0.116,0.051,0.013,faulted_bearing,45
2/13/2025 12:28,-11.982,0.234,0.62,0.165,0.068,0.018,-11.982,0.234,0.62,0.165,0.068,0.018,faulted_bearing,45
2/13/2025 12:28,-11.982,0.121,0.763,0.086,0.066,0.014,-11.982,0.121,0.763,0.086,0.066,0.014,faulted_bearing,45
2/13/2025 12:28,-11.982,0.246,0.597,0.174,0.067,0.017,-11.982,0.246,0.597,0.174,0.067,0.017,faulted_bearing,45
2/13/2025 12:28,-11.982,0.23,0.776,0.162,0.052,0.013,-11.982,0.23,0.776,0.162,0.052,0.013,faulted_bearing,45
2/13/2025 12:29,-11.982,0.149,0.774,0.105,0.051,0.018,-11.982,0.149,0.774,0.105,0.051,0.018,faulted_bearing,45
2/13/2025 12:29,-11.982,0.126,0.605,0.089,0.064,0.017,-11.982,0.126,0.605,0.089,0.064,0.017,faulted_bearing,45
2/13/2025 12:29,-11.982,0.223,0.784,0.158,0.065,0.015,-11.982,0.223,0.784,0.158,0.065,0.015,faulted_bearing,45
2/13/2025 12:29,-11.982,0.199,0.777,0.14,0.053,0.019,-11.982,0.199,0.777,0.14,0.053,0.019,faulted_bearing,45
2/13/2025 12:29,-11.982,0.132,0.633,0.093,0.065,0.019,-11.982,0.132,0.633,0.093,0.065,0.019,faulted_bearing,45
2/13/2025 12:29,-11.982,0.22,0.602,0.155,0.047,0.014,-11.982,0.22,0.602,0.155,0.047,0.014,faulted_bearing,45
2/13/2025 12:29,-11.982,0.205,0.746,0.145,0.067,0.018,-11.982,0.205,0.746,0.145,0.067,0.018,faulted_bearing,45
2/13/2025 12:29,-11.982,0.164,0.763,0.116,0.052,0.015,-11.982,0.164,0.763,0.116,0.052,0.015,faulted_bearing,45
2/13/2025 12:29,-11.982,0.171,0.573,0.121,0.065,0.013,-11.982,0.171,0.573,0.121,0.065,0.013,faulted_bearing,45
2/13/2025 12:29,-11.982,0.238,0.786,0.168,0.066,0.019,-11.982,0.238,0.786,0.168,0.066,0.019,faulted_bearing,45
2/13/2025 12:29,-11.982,0.156,0.63,0.111,0.051,0.019,-11.982,0.156,0.63,0.111,0.051,0.019,faulted_bearing,45
2/13/2025 12:29,-11.982,0.225,0.619,0.159,0.05,0.014,-11.982,0.225,0.619,0.159,0.05,0.014,faulted_bearing,45
2/13/2025 12:30,-11.982,0.146,0.598,0.103,0.066,0.019,-11.982,0.146,0.598,0.103,0.066,0.019,faulted_bearing,45
2/13/2025 12:30,-11.982,0.128,0.777,0.09,0.067,0.014,-11.982,0.128,0.777,0.09,0.067,0.014,faulted_bearing,45
2/13/2025 12:30,-11.982,0.218,0.77,0.154,0.05,0.018,-11.982,0.218,0.77,0.154,0.05,0.018,faulted_bearing,45
2/13/2025 12:30,-11.982,0.236,0.573,0.167,0.054,0.013,-11.982,0.236,0.573,0.167,0.054,0.013,faulted_bearing,45
2/13/2025 12:30,-11.982,0.144,0.811,0.102,0.068,0.014,-11.982,0.144,0.811,0.102,0.068,0.014,faulted_bearing,45
2/13/2025 12:30,-11.982,0.241,0.639,0.17,0.051,0.023,-11.982,0.241,0.639,0.17,0.051,0.023,faulted_bearing,45
2/13/2025 12:30,-11.982,0.124,0.829,0.088,0.074,0.019,-11.982,0.124,0.829,0.088,0.074,0.019,faulted_bearing,45
2/13/2025 12:30,-11.982,0.243,0.783,0.172,0.052,0.013,-11.982,0.243,0.783,0.172,0.052,0.013,faulted_bearing,45
2/13/2025 12:30,-11.982,0.122,0.621,0.086,0.067,0.019,-11.982,0.122,0.621,0.086,0.067,0.019,faulted_bearing,45
2/13/2025 12:30,-11.982,0.239,0.782,0.169,0.065,0.013,-11.982,0.239,0.782,0.169,0.065,0.013,faulted_bearing,45
2/13/2025 12:30,-11.982,0.141,0.612,0.1,0.051,0.018,-11.982,0.141,0.612,0.1,0.051,0.018,faulted_bearing,45
2/13/2025 12:30,-11.982,0.23,0.803,0.163,0.062,0.028,-11.982,0.23,0.803,0.163,0.062,0.028,faulted_bearing,45
2/13/2025 12:31,-11.982,0.147,0.611,0.104,0.051,0.014,-11.982,0.147,0.611,0.104,0.051,0.014,faulted_bearing,45
2/13/2025 12:31,-11.982,0.146,0.755,0.103,0.065,0.015,-11.982,0.146,0.755,0.103,0.065,0.015,faulted_bearing,45
2/13/2025 12:31,-11.982,0.232,0.742,0.164,0.05,0.018,-11.982,0.232,0.742,0.164,0.05,0.018,faulted_bearing,45
2/13/2025 12:31,-11.982,0.161,0.587,0.114,0.064,0.018,-11.982,0.161,0.587,0.114,0.064,0.018,faulted_bearing,45
2/13/2025 12:31,-11.982,0.225,0.607,0.159,0.051,0.013,-11.982,0.225,0.607,0.159,0.051,0.013,faulted_bearing,45
2/13/2025 12:31,-11.982,0.125,0.759,0.088,0.054,0.018,-11.982,0.125,0.759,0.088,0.054,0.018,faulted_bearing,45
2/13/2025 12:31,-11.982,0.226,0.764,0.16,0.064,0.013,-11.982,0.226,0.764,0.16,0.064,0.013,faulted_bearing,45
2/13/2025 12:31,-11.982,0.134,0.608,0.095,0.05,0.014,-11.982,0.134,0.608,0.095,0.05,0.014,faulted_bearing,45
2/13/2025 12:31,-11.982,0.146,0.763,0.103,0.053,0.018,-11.982,0.146,0.763,0.103,0.053,0.018,faulted_bearing,45
2/13/2025 12:31,-11.982,0.225,0.597,0.159,0.066,0.013,-11.982,0.225,0.597,0.159,0.066,0.013,faulted_bearing,45
2/13/2025 12:31,-11.982,0.126,0.815,0.089,0.067,0.018,-11.982,0.126,0.815,0.089,0.067,0.018,faulted_bearing,45
2/13/2025 12:31,-11.982,0.224,0.611,0.158,0.055,0.014,-11.982,0.224,0.611,0.158,0.055,0.014,faulted_bearing,45
2/13/2025 12:31,-11.982,0.154,0.623,0.109,0.067,0.019,-11.982,0.154,0.623,0.109,0.067,0.019,faulted_bearing,45
2/13/2025 12:32,-11.982,0.232,0.825,0.164,0.052,0.014,-11.982,0.232,0.825,0.164,0.052,0.014,faulted_bearing,45
2/13/2025 12:32,-11.982,0.132,0.628,0.093,0.051,0.018,-11.982,0.132,0.628,0.093,0.051,0.018,faulted_bearing,45
2/13/2025 12:32,-11.982,0.227,0.77,0.161,0.066,0.013,-11.982,0.227,0.77,0.161,0.066,0.013,faulted_bearing,45
2/13/2025 12:32,-11.982,0.136,0.621,0.096,0.053,0.021,-11.982,0.136,0.621,0.096,0.053,0.021,faulted_bearing,45
2/13/2025 12:32,-11.982,0.268,0.769,0.19,0.066,0.013,-11.982,0.268,0.769,0.19,0.066,0.013,faulted_bearing,45
2/13/2025 12:32,-11.982,0.135,0.62,0.096,0.049,0.018,-11.982,0.135,0.62,0.096,0.049,0.018,faulted_bearing,45
2/13/2025 12:32,-11.982,0.22,0.625,0.155,0.053,0.014,-11.982,0.22,0.625,0.155,0.053,0.014,faulted_bearing,45
2/13/2025 12:32,-11.982,0.151,0.755,0.107,0.068,0.018,-11.982,0.151,0.755,0.107,0.068,0.018,faulted_bearing,45
2/13/2025 12:32,-11.982,0.233,0.739,0.165,0.056,0.019,-11.982,0.233,0.739,0.165,0.056,0.019,faulted_bearing,45
2/13/2025 12:32,-11.982,0.237,0.593,0.168,0.055,0.013,-11.982,0.237,0.593,0.168,0.055,0.013,faulted_bearing,45
2/13/2025 12:32,-11.982,0.128,0.801,0.09,0.068,0.018,-11.982,0.128,0.801,0.09,0.068,0.018,faulted_bearing,45
2/13/2025 12:32,-11.982,0.235,0.631,0.166,0.062,0.014,-11.982,0.235,0.631,0.166,0.062,0.014,faulted_bearing,45
2/13/2025 12:33,-11.982,0.138,0.635,0.097,0.048,0.019,-11.982,0.138,0.635,0.097,0.048,0.019,faulted_bearing,45
2/13/2025 12:33,-11.982,0.137,0.78,0.097,0.063,0.014,-11.982,0.137,0.78,0.097,0.063,0.014,faulted_bearing,45
2/13/2025 12:33,-11.982,0.233,0.763,0.165,0.063,0.019,-11.982,0.233,0.763,0.165,0.063,0.019,faulted_bearing,45
2/13/2025 12:33,-11.982,0.242,0.591,0.171,0.052,0.013,-11.982,0.242,0.591,0.171,0.052,0.013,faulted_bearing,45
2/13/2025 12:33,-11.982,0.127,0.696,0.09,0.052,0.021,-11.982,0.127,0.696,0.09,0.052,0.021,faulted_bearing,45
2/13/2025 12:33,-11.982,0.262,0.739,0.185,0.066,0.014,-11.982,0.262,0.739,0.185,0.066,0.014,faulted_bearing,45
2/13/2025 12:33,-11.982,0.153,0.595,0.108,0.053,0.019,-11.982,0.153,0.595,0.108,0.053,0.019,faulted_bearing,45
2/13/2025 12:33,-11.982,0.239,0.613,0.169,0.064,0.017,-11.982,0.239,0.613,0.169,0.064,0.017,faulted_bearing,45
2/13/2025 12:33,-11.982,0.209,0.753,0.148,0.051,0.013,-11.982,0.209,0.753,0.148,0.051,0.013,faulted_bearing,45
2/13/2025 12:33,-11.982,0.121,0.594,0.085,0.065,0.018,-11.982,0.121,0.594,0.085,0.065,0.018,faulted_bearing,45
2/13/2025 12:33,-11.982,0.234,0.742,0.165,0.067,0.014,-11.982,0.234,0.742,0.165,0.067,0.014,faulted_bearing,45
2/13/2025 12:33,-11.982,0.13,0.735,0.092,0.052,0.015,-11.982,0.13,0.735,0.092,0.052,0.015,faulted_bearing,45
2/13/2025 12:34,-11.982,0.175,0.618,0.124,0.068,0.019,-11.982,0.175,0.618,0.124,0.068,0.019,faulted_bearing,45
2/13/2025 12:34,-11.982,0.228,0.771,0.162,0.051,0.019,-11.982,0.228,0.771,0.162,0.051,0.019,faulted_bearing,45
2/13/2025 12:34,-11.982,0.241,0.605,0.17,0.067,0.02,-11.982,0.241,0.605,0.17,0.067,0.02,faulted_bearing,45
2/13/2025 12:34,-11.982,0.136,0.813,0.096,0.051,0.013,-11.982,0.136,0.813,0.096,0.051,0.013,faulted_bearing,45
2/13/2025 12:34,-11.982,0.148,0.594,0.104,0.068,0.015,-11.982,0.148,0.594,0.104,0.068,0.015,faulted_bearing,45
2/13/2025 12:34,-11.982,0.213,0.789,0.151,0.053,0.019,-11.982,0.213,0.789,0.151,0.053,0.019,faulted_bearing,45
2/13/2025 12:34,-11.982,0.134,0.633,0.095,0.068,0.013,-11.982,0.134,0.633,0.095,0.068,0.013,faulted_bearing,45
2/13/2025 12:34,-11.982,0.135,0.777,0.096,0.053,0.014,-11.982,0.135,0.777,0.096,0.053,0.014,faulted_bearing,45
2/13/2025 12:34,-11.982,0.24,0.775,0.17,0.07,0.019,-11.982,0.24,0.775,0.17,0.07,0.019,faulted_bearing,45
2/13/2025 12:34,-11.982,0.137,0.604,0.097,0.052,0.013,-11.982,0.137,0.604,0.097,0.052,0.013,faulted_bearing,45
2/13/2025 12:34,-11.982,0.237,0.622,0.167,0.067,0.019,-11.982,0.237,0.622,0.167,0.067,0.019,faulted_bearing,45
2/13/2025 12:34,-11.982,0.159,0.783,0.113,0.053,0.019,-11.982,0.159,0.783,0.113,0.053,0.019,faulted_bearing,45
2/13/2025 12:35,-11.982,0.226,0.788,0.16,0.067,0.015,-11.982,0.226,0.788,0.16,0.067,0.015,faulted_bearing,45
2/13/2025 12:35,-11.982,0.213,0.627,0.151,0.054,0.014,-11.982,0.213,0.627,0.151,0.054,0.014,faulted_bearing,45
2/13/2025 12:35,-11.982,0.156,0.618,0.11,0.062,0.017,-11.982,0.156,0.618,0.11,0.062,0.017,faulted_bearing,45
2/13/2025 12:35,-11.982,0.237,0.809,0.168,0.055,0.019,-11.982,0.237,0.809,0.168,0.055,0.019,faulted_bearing,45
2/13/2025 12:35,-11.982,0.162,0.619,0.115,0.064,0.015,-11.982,0.162,0.619,0.115,0.064,0.015,faulted_bearing,45
2/13/2025 12:35,-11.982,0.124,0.794,0.088,0.052,0.012,-11.982,0.124,0.794,0.088,0.052,0.012,faulted_bearing,45
2/13/2025 12:35,-11.982,0.234,0.587,0.165,0.067,0.019,-11.982,0.234,0.587,0.165,0.067,0.019,faulted_bearing,45
2/13/2025 12:35,-11.982,0.138,0.642,0.097,0.053,0.014,-11.982,0.138,0.642,0.097,0.053,0.014,faulted_bearing,45
2/13/2025 12:35,-11.982,0.208,0.724,0.147,0.051,0.017,-11.982,0.208,0.724,0.147,0.051,0.017,faulted_bearing,45
2/13/2025 12:35,-11.982,0.153,0.625,0.108,0.065,0.015,-11.982,0.153,0.625,0.108,0.065,0.015,faulted_bearing,45
2/13/2025 12:35,-11.982,0.229,0.789,0.162,0.052,0.019,-11.982,0.229,0.789,0.162,0.052,0.019,faulted_bearing,45
2/13/2025 12:35,-11.982,0.139,0.612,0.098,0.062,0.014,-11.982,0.139,0.612,0.098,0.062,0.014,faulted_bearing,45
